Source	Target	mode	section	date	labelSource	labelTarget	PoemTitle	PoemDate	precision	unit	quantity
1624_colmenares-contra-lope	Quintiliano	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Quintiliano			mentionné		
1624_colmenares-contra-lope	Lope de Vega	polemist	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Lope de Vega					
1624_colmenares-contra-lope	Vega, Lope de	polemist	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Lope de Vega					
1624_colmenares-contra-lope	Horacio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Horacio			mentionné		
1624_colmenares-contra-lope	Sánchez de las Brozas, Francisco	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	el Brocense			mentionné		
1624_colmenares-contra-lope	Aristóteles	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Aristóteles			mentionné		
1624_colmenares-contra-lope	Gregoire, Pierre	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	el Tolosano			mentionné		
1624_colmenares-contra-lope	Quintiliano	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Quintiliano			mentionné		
1624_colmenares-contra-lope	Galand, Pierre	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Pedro Galandio			mentionné		
1624_colmenares-contra-lope	Tertuliano	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Tertuliano			mentionné		
1624_colmenares-contra-lope	Quintiliano	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Quintiliano			mentionné		
1624_colmenares-contra-lope	Vega, Lope de	polemist	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Lope de Vega					
1624_colmenares-contra-lope	Florido, Francisco	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Francisco Florido			mentionné		
1624_colmenares-contra-lope	Grifoli, Jacopo	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Jacobo Grifolo			mentionné		
1624_colmenares-contra-lope	Horacio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Horacio			cité de seconde main		
1624_colmenares-contra-lope	Dionisio Lambino	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Dionisio Lambino			mentionné		
1624_colmenares-contra-lope	Lucrecio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Lucrecio			mentionné		
1624_colmenares-contra-lope	Escalígero	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Julio César Escalígero			mentionné		
1624_colmenares-contra-lope	Escalígero	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Julio César Escalígero			mentionné		
1624_colmenares-contra-lope	Ovidio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Ovidio			mentionné		
1624_colmenares-contra-lope	Vega, Lope de	polemist	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Lope de Vega					
1624_colmenares-contra-lope	Sigüenza, José de	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	un historiador			mentionné		
1624_colmenares-contra-lope	Nebrija, Antonio de	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	el Nebrisense			mentionné		
1624_colmenares-contra-lope	Persio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Persio			mentionné		
1624_colmenares-contra-lope	Nebrija, Antonio de	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Elio Antonio de Nebrija			mentionné		
1624_colmenares-contra-lope	Platón	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Platón			mentionné		
1624_colmenares-contra-lope	san Agustín	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	san Agustín			mentionné		
1624_colmenares-contra-lope	san Agustín	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	San Agustín			mentionné		
1624_colmenares-contra-lope	Aulo Gelio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Aulo Gelio			mentionné		
1624_colmenares-contra-lope	Crinito, Pietro	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Pedro Crinito			mentionné		
1624_colmenares-contra-lope	Ricchieri, Luigi	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Celio Rodiginio			mentionné		
1624_colmenares-contra-lope	Dodoens, Rembert	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Remberto Dodoneo			mentionné		
1624_colmenares-contra-lope	Gesner, Konrad	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Conrado Gesnerio			mentionné		
1624_colmenares-contra-lope	Rávido	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Rávido			mentionné		
1624_colmenares-contra-lope	Catulo	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Catulo			mentionné		
1624_colmenares-contra-lope	Vega, Lope de	polemist	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Lope de Vega					
1624_colmenares-contra-lope	Zsámboki, János	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Sambuco			mentionné		
1624_colmenares-contra-lope	Quintiliano	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Quintiliano			mentionné		
1624_colmenares-contra-lope	Platón	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Platón			mentionné		
1624_colmenares-contra-lope	Platón	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Platón			mentionné		
1624_colmenares-contra-lope	Suetonio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Suetonio			mentionné		
1624_colmenares-contra-lope	Hieroteo	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Hieroteo			mentionné		
1624_colmenares-contra-lope	Flavio Dextro	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Flavio Dextro			mentionné		

